ID,Z_RGES,Z_Up,Z_Down,Penalty,Num_Up,Num_Down,Focus_Up,Focus_Down
desoxycorticosterone-pivalate,-0.3489762327819461,-1.6959212492169657,-1.3469450164350196,0.016483516483516484,2,8,0.5,0.19230769230769232
tucatinib,-3.027378448722277,-2.015376705952823,1.0120017427694534,0.032541402259712124,12,20,0.13636363636363635,0.2318840579710145
leuprolide,-0.18882118643103785,-1.8011567128350205,-1.6123355264039827,0.005494505494505495,2,3,0.6666666666666666,0.2
carboxypyridine-disulfide,-2.5580572332607217,-1.786022547217383,0.7720346860433385,0.007255068874787185,4,7,0.42857142857142855,0.2727272727272727
daltroban,-0.4144292397639877,-2.1930447348250572,-1.7786154950610695,0.01098901098901099,3,6,0.5,0.19047619047619047
BIX-01294,-2.6825461282398813,-1.9141551121220681,0.7683910161178134,0.007255068874787185,4,10,0.1111111111111111,0.3
AMG-337,-2.5857666974098357,-1.8137320113664972,0.7720346860433385,0.01274957436929268,4,7,0.3333333333333333,0.2
tiaramide,-2.8072182309162566,-2.1224056300470284,0.6848126008692279,0.018244079863798175,5,11,0.4444444444444444,0.2857142857142857
cefcapene-pivoxil,-0.7450228345427055,-2.1930447348250572,-1.4480219002823518,0.027472527472527472,3,17,0.375,0.20689655172413793
pleconaril,-3.2902405769118763,-2.1054041342679723,1.1848364426439038,0.007255068874787185,5,10,0.3333333333333333,0.2903225806451613
PF-04937319,-4.166902285223576,-2.185184773413595,1.9817175118099808,0.025286333384924933,12,26,0.14893617021276595,0.2804878048780488
cefetamet,-0.2723958298902551,-1.8011567128350205,-1.5287608829447654,0.01098901098901099,2,6,0.6666666666666666,0.21052631578947367
corosolic-acid,-2.2114652639931593,-1.5353645858851814,0.676100678107978,0.01451013774957437,5,10,0.23076923076923078,0.1951219512195122
beta-lapachone,-0.9294386669901651,-2.1930447348250572,-1.2636060678348922,0.01098901098901099,3,6,0.75,0.21052631578947367
chidamide,-5.126608663854982,-3.459186748954873,1.6674219149001086,0.05542872620337409,37,33,0.0962566844919786,0.2815533980582524
fosfosal,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.01098901098901099,2,7,0.5,0.23809523809523808
sulmetozine,-1.7918455563410267,-1.4965361003157898,0.2953094560252369,0.025286333384924933,9,11,0.16666666666666666,0.1951219512195122
imidafenacin,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.5,0.2222222222222222
dimemorfan,-0.023308791679199636,-1.5547975432383392,-1.5314887515591395,0.01274957436929268,3,7,0.2857142857142857,0.2631578947368421
RSV604,-3.4709692138266863,-3.0260516294544275,0.44491758437225903,0.01274957436929268,8,6,0.35,0.15384615384615385
sumanirole,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.2
miocamycin,-3.5999146880718884,-2.5400043933355057,1.059910294736383,0.021765206624361554,10,14,0.35,0.2972972972972973
INT-747,-2.7359831203767255,-1.8011567128350205,0.9348264075417049,0.005494505494505495,2,6,0.5,0.2777777777777778
PF-3274167,1.0566781517365382,-0.18504310632422316,-1.2417212580607615,0.005494505494505495,1,4,0.5,0.17647058823529413
JNJ-37822681,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.2
solithromycin,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.016483516483516484,2,5,0.4,0.09523809523809523
valrocemide,-0.28224325980735765,-1.8137320113664972,-1.5314887515591395,0.018244079863798175,4,7,0.5,0.16666666666666666
pemetrexed,-2.1268949837817503,-1.2757216712504758,0.8511733125312748,0.02549914873858536,4,25,0.09090909090909091,0.20388349514563106
cortodoxone,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.2
gentiopicrin,-2.8563000602877318,-2.1930447348250572,0.6632553254626746,0.01098901098901099,3,5,0.6,0.2
dapiprazole,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.15384615384615385
plerixafor,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.2222222222222222
BMS-833923,-3.471861320024677,-2.773018112431677,0.6988432075930002,0.01451013774957437,9,10,0.3684210526315789,0.23529411764705882
flibanserin,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.2857142857142857,0.20689655172413793
delavirdine,-3.8261057506259935,-2.1991857849806147,1.626919965645379,0.02549914873858536,7,34,0.4166666666666667,0.2631578947368421
cibenzoline,-2.5714130379828672,-2.0656415177104845,0.5057715202723828,0.005494505494505495,3,9,0.5,0.2857142857142857
L-365260,-2.451452617831116,-2.0325931360318075,0.4188594817993081,0.007255068874787185,5,6,0.3333333333333333,0.25
SLV-320,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.6666666666666666,0.23529411764705882
CHF5074,-2.5492089031199314,-2.153314281043508,0.3958946220764233,0.018244079863798175,5,13,0.23529411764705882,0.2
examorelin,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.2222222222222222
LY223982,-2.1344901519353336,-1.6395860976412098,0.4949040542941238,0.01803126451013775,8,14,0.14285714285714285,0.2926829268292683
TRV130,-4.203570711188781,-2.998605061596251,1.2049656495925298,0.034727596347314656,8,31,0.3333333333333333,0.1893939393939394
polidocanol,-4.977385638535973,-3.020031194604389,1.9573544439315846,0.046838724655626066,25,43,0.14285714285714285,0.2857142857142857
mitoflaxone,-2.533774334001419,-2.0823932878688205,0.45138104613259866,0.01098901098901099,3,14,0.2727272727272727,0.34285714285714286
riodipine,-0.534152766151345,-2.0656415177104845,-1.5314887515591395,0.01098901098901099,3,7,0.75,0.22727272727272727
OC000459,-1.9431277219231626,-1.5623102140472416,0.380817507875921,0.016270701129856062,6,7,0.25,0.22727272727272727
paromomycin,-2.682589348047416,-2.1930447348250572,0.4895446132223588,0.016483516483516484,3,13,0.25,0.1724137931034483
LOXO-101,-3.1539106944681503,-2.1930447348250572,0.9608659596430928,0.005494505494505495,3,6,0.6,0.2777777777777778
nolatrexed,-2.8516719378432054,-2.2191439688711614,0.6325279689720441,0.01451013774957437,7,8,0.12195121951219512,0.21428571428571427
verinurad,-2.601172765758739,-2.0823932878688205,0.5187794778899184,0.02197802197802198,3,17,0.42857142857142855,0.24074074074074073
trepibutone,-2.2200161946343284,-1.8011567128350205,0.4188594817993081,0.005494505494505495,2,6,0.5,0.25
exisulind,-3.56445260060024,-2.674074715698844,0.8903778849013964,0.01098901098901099,5,11,0.3125,0.3
dabigatran,-0.9294386669901651,-2.1930447348250572,-1.2636060678348922,0.005494505494505495,3,6,0.2727272727272727,0.23809523809523808
YM-511,-0.18291561582233684,-1.7666242842698041,-1.5837086684474673,0.018244079863798175,4,9,0.42857142857142855,0.24
droloxifene,-2.8073166627803747,-1.8835196918962738,0.923796970884101,0.010776195635350566,7,10,0.2,0.3103448275862069
atiprimod,-4.151083340740309,-3.317003928761327,0.8340794119789812,0.025286333384924933,18,17,0.21666666666666667,0.2222222222222222
rolziracetam,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.2222222222222222
entrectinib,-3.7629323754112765,-2.8132238666368967,0.94970850877438,0.018244079863798175,8,18,0.23333333333333334,0.3333333333333333
eluxadoline,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.6666666666666666,0.14285714285714285
org-26576,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.01098901098901099,2,7,0.4,0.2631578947368421
F351,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.01098901098901099,2,7,0.2857142857142857,0.20833333333333334
naloxegol,-2.489623950780044,-1.5547975432383392,0.9348264075417049,0.007255068874787185,3,6,0.4,0.2631578947368421
7-methylxanthine,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.14285714285714285
tecalcet,-2.7342000898253813,-1.8011567128350205,0.9330433769903606,0.016483516483516484,2,9,0.3333333333333333,0.21428571428571427
lorediplon,-0.45399958734916335,-2.1930447348250572,-1.739045147475894,0.01098901098901099,3,7,0.5,0.23809523809523808
alarelin,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.16666666666666666
norelgestromin,-3.403269942846454,-2.676109303296279,0.727160639550175,0.018244079863798175,7,18,0.2727272727272727,0.21739130434782608
verubulin,-0.5203381582353217,-1.7839442260702139,-1.2636060678348922,0.007255068874787185,4,6,0.5,0.22727272727272727
zilpaterol,-3.038447511258333,-2.1054041342679723,0.9330433769903606,0.01274957436929268,5,9,0.3076923076923077,0.2916666666666667
crisaborole,-2.1873255122103834,-1.5547975432383392,0.6325279689720441,0.018244079863798175,3,8,0.3333333333333333,0.20833333333333334
MK-2295,-4.060721279337592,-2.7466092300388287,1.3141120492987635,0.03761027704689676,25,19,0.11504424778761062,0.25396825396825395
hemoglobin-modulators-1,-2.8563000602877318,-2.1930447348250572,0.6632553254626746,0.005494505494505495,3,5,0.3333333333333333,0.25
nerbacadol,-0.06211156535912665,-1.8011567128350205,-1.739045147475894,0.01098901098901099,2,7,0.6666666666666666,0.20833333333333334
pruvanserin,-2.1812268349593404,-1.8004093270834194,0.380817507875921,0.014297322395913945,10,7,0.21739130434782608,0.24
gemcadiol,-2.4859693137042482,-1.8011567128350205,0.6848126008692279,0.016483516483516484,2,11,0.4,0.22857142857142856
terutroban,-2.313970088488039,-1.4576790079215092,0.8562910805665297,0.007255068874787185,3,4,0.2857142857142857,0.16666666666666666
ponesimod,-0.022541217773951017,-1.8011567128350205,-1.7786154950610695,0.016483516483516484,2,6,0.6666666666666666,0.12
pumosetrag,-2.401719477103496,-1.8137320113664972,0.5879874657369991,0.01274957436929268,4,5,0.5,0.15
ospemifene,-3.3722399645475556,-2.4563277179192102,0.9159122466283453,0.04289196718774184,27,27,0.12903225806451613,0.27586206896551724
bay-w-9798,-4.859607218136288,-3.34884510192019,1.5107621162160978,0.021765206624361554,13,20,0.24390243902439024,0.2537313432835821
zolimidine,-4.251910605264303,-2.8248285596783242,1.4270820455859792,0.018244079863798175,9,19,0.26666666666666666,0.3018867924528302
presatovir,-1.8395977895018314,-1.2757216712504758,0.5638761182513555,0.01451013774957437,4,11,0.25,0.225
phenserine,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.11764705882352941
ozanimod,1.3517154547077381,-0.18504310632422316,-1.5367585610319614,0.005494505494505495,1,5,0.3333333333333333,0.25
zotarolimus,-4.734461402692433,-3.5308550130594933,1.2036063896329394,0.025286333384924933,20,31,0.234375,0.26666666666666666
metyrapone,-1.1899873535313268,-2.0656415177104845,-0.8756541641791579,0.005494505494505495,3,3,0.75,0.10526315789473684
alclofenac,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.4,0.1111111111111111
bipenamol,-2.817252891411005,-1.9141551121220681,0.9030977792889369,0.018244079863798175,4,12,0.2,0.20454545454545456
nitenpyram,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.01098901098901099,2,8,0.2857142857142857,0.20689655172413793
vercirnon,-2.727803448448973,-1.9141551121220681,0.8136483363269047,0.01274957436929268,4,10,0.2727272727272727,0.23529411764705882
pipotiazine-palmitate,0.20860029754004206,-1.8011567128350205,-2.0097570103750626,0.02197802197802198,2,7,0.4,0.125
SRT2104,-3.851186998016048,-2.3875755058455597,1.463611492170488,0.023525770004643246,12,18,0.2222222222222222,0.2727272727272727
mofezolac,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.016483516483516484,2,7,0.5,0.2
TMC647055,-4.448355219691656,-2.50324276984678,1.9451124498448769,0.019579012536759016,17,15,0.12857142857142856,0.2692307692307692
caspofungin-acetate,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.6666666666666666,0.25
rosoxacin,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.01098901098901099,2,7,0.4,0.2631578947368421
poziotinib,-2.4134536934201996,-1.3662561557696464,1.0471975376505531,0.014297322395913945,9,8,0.14285714285714285,0.3181818181818182
halopemide,-1.8637091369874748,-1.2757216712504758,0.5879874657369991,0.01451013774957437,4,5,0.2222222222222222,0.15789473684210525
boronophenylalanine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.4,0.17647058823529413
ranirestat,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.005494505494505495,2,5,0.6666666666666666,0.25
epicatechin-gallate-(-),-2.172568837817674,-1.9954836282706963,0.17708520954697748,0.01451013774957437,5,8,0.25,0.2608695652173913
amflutizole,-0.32702913357718444,-1.8011567128350205,-1.474127579257836,0.016483516483516484,2,10,0.5,0.2413793103448276
diphencyprone,0.3902168369920005,-1.146541724039961,-1.5367585610319614,0.010776195635350566,5,5,0.2,0.17391304347826086
alacepril,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.4,0.25
azeliragon,1.3437177766205424,-0.18504310632422316,-1.5287608829447654,0.005494505494505495,1,6,1.0,0.29411764705882354
iopodic-acid,-2.0842792898896865,-1.751381856508236,0.3328974333814505,0.02373858535830367,4,15,0.25,0.2619047619047619
TGR-1202,-5.201672775925967,-3.1885741884609358,2.0130985874650316,0.026834081411546203,24,25,0.16853932584269662,0.3484848484848485
altinicline,-0.9294386669901651,-2.1930447348250572,-1.2636060678348922,0.005494505494505495,3,6,0.5,0.2631578947368421
LTA,-0.9294386669901651,-2.1930447348250572,-1.2636060678348922,0.01098901098901099,3,6,0.42857142857142855,0.2222222222222222
acetohexamide,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.5,0.22727272727272727
7-methoxytacrine,-2.2690368249404504,-1.8137320113664972,0.4553048135739531,0.007255068874787185,4,9,0.23076923076923078,0.34782608695652173
sipatrigine,-2.7649787473953498,-1.6426171713105373,1.1223615760848125,0.02331295465098282,12,17,0.14705882352941177,0.23076923076923078
aprindine,-2.904298054041005,-2.403903985865085,0.50039406817592,0.005494505494505495,4,6,0.5,0.22727272727272727
estradiol-acetate,-2.8944735085508575,-2.388701988278475,0.5057715202723828,0.01098901098901099,4,9,0.23529411764705882,0.1891891891891892
fosphenytoin,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.4,0.2777777777777778
proquazone,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.4,0.2631578947368421
pexidartinib,-3.2112493672027735,-2.5264367663335454,0.6848126008692279,0.01274957436929268,8,11,0.30434782608695654,0.23684210526315788
darusentan,-0.3917106196802098,-2.1930447348250572,-1.8013341151448474,0.016483516483516484,3,8,0.6,0.2
AKBA,-2.6417597414096323,-1.751381856508236,0.8903778849013964,0.01274957436929268,4,11,0.3,0.1956521739130435
niraparib,-2.585065093437004,-1.9525371244649599,0.6325279689720441,0.005494505494505495,3,8,0.5,0.2916666666666667
JNJ-40411813,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.25
apricitabine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.2
topotecan,-4.9594269525498635,-2.6993255762908364,2.2601013762590276,0.2303436000619099,16,211,0.2127659574468085,0.1332813717848792
elagolix,-0.7659074485938009,-2.273269364965459,-1.5073619163716583,0.01098901098901099,4,8,0.36363636363636365,0.2
alcaftadine,-0.9294386669901651,-2.1930447348250572,-1.2636060678348922,0.01098901098901099,3,6,0.75,0.23529411764705882
carbetocin,-3.697972449867307,-2.6133667668723595,1.0846056829949475,0.01979182789041944,14,25,0.23684210526315788,0.27058823529411763
ergocalciferol,-4.0593401824541395,-2.5058856080571936,1.5534545743969461,0.027046896765206625,15,31,0.21951219512195122,0.3146067415730337
RTA-408,-2.7878390019342065,-1.751381856508236,1.0364571454259706,0.007255068874787185,4,6,0.5,0.20833333333333334
calcipotriol,-3.1305157269633392,-2.015376705952823,1.1151390210105159,0.027046896765206625,12,22,0.13953488372093023,0.2638888888888889
flindokalner,-2.0889096301487817,-1.4563816611767377,0.6325279689720441,0.012536759015632256,7,8,0.16666666666666666,0.2
FG-2216,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.15789473684210525
SAR407899,-2.7245718105082983,-1.9525371244649599,0.7720346860433385,0.01098901098901099,3,7,0.5,0.23809523809523808
brigatinib,-6.052415075078052,-3.521729618158331,2.530685456919721,0.05718928958365578,41,57,0.09502262443438914,0.27040816326530615
TAK-063,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.5,0.2777777777777778
ripazepam,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.5,0.2222222222222222
foropafant,-2.413199620735071,-1.8011567128350205,0.6120429079000502,0.005494505494505495,2,5,0.4,0.25
fluocinonide,-2.369409771696444,-1.8011567128350205,0.5682530588614236,0.016483516483516484,2,12,0.18181818181818182,0.225
NPC-01,-2.1061309290951558,-1.8137320113664972,0.29239891772865845,0.01274957436929268,4,7,0.3333333333333333,0.18518518518518517
ONC201,-2.2200161946343284,-1.8011567128350205,0.4188594817993081,0.005494505494505495,2,6,0.3333333333333333,0.29411764705882354
clobetasone-butyrate,-2.9894384885945855,-2.0656415177104845,0.923796970884101,0.01098901098901099,3,10,0.375,0.25806451612903225
gabexate,-0.4144292397639877,-2.1930447348250572,-1.7786154950610695,0.016483516483516484,3,6,0.5,0.10714285714285714
