"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"95","ENSG00000006007",-0.222058669805732,5.81477401100857,1.02179427179189,0.312093780620931,1,9606,51573,"NULL","16","16p12-p11.2","glycerophosphodiester phosphodiesterase 1","protein-coding","GDE1","glycerophosphodiester phosphodiesterase 1","O","RGS16-interacting membrane protein|membr","GDE1"
"96","ENSG00000006015",0.600076769141718,5.34225290930806,4.96733237496879,0.025830456615233,1,9606,55049,"NULL","19","19p13.11","chromosome 19 open reading frame 60","protein-coding","C19orf60","chromosome 19 open reading frame 60","O","uncharacterized protein C19orf60","C19orf60"
"97","ENSG00000006016",0.430247907148046,3.88510549977899,2.04542991958727,0.15266385063056,1,9606,9244,"UNQ288/PRO327","19","19p12","cytokine receptor-like factor 1","protein-coding","CRLF1","cytokine receptor-like factor 1","O","class I cytokine receptor|cytokine type ","CRLF1"
"98","ENSG00000006025",0.0507810620484614,2.26536744959813,0.0325485802125356,0.856828937436138,1,9606,114881,"NULL","17","17q21","oxysterol binding protein-like 7","protein-coding","OSBPL7","oxysterol binding protein-like 7","O","ORP-7|OSBP-related protein 7|oxysterol-b","OSBPL7"
"99","ENSG00000006042",-0.194449827545054,6.02504722093791,0.736053140257098,0.390928138843337,1,9606,26022,"UNQ536/PRO1079","17","17q11.2","transmembrane protein 98","protein-coding","TMEM98","transmembrane protein 98","O","NULL","TMEM98"
"100","ENSG00000006062",0.0861879909673737,2.39966311770809,0.0892867959754438,0.765085812235869,1,9606,9020,"NULL","17","17q21","mitogen-activated protein kinase kinase kinase 14","protein-coding","MAP3K14","mitogen-activated protein kinase kinase kinase 14","O","NF-kappa-beta-inducing kinase|serine/thr","MAP3K14"
"101","ENSG00000006118",0.601101248964266,7.06333908176366,3.62059115336672,0.0570685916571786,1,9606,54972,"NULL","11","11q12.2","transmembrane protein 132A","protein-coding","TMEM132A","transmembrane protein 132A","O","GRP78-binding protein|HSPA5-binding prot","TMEM132A"
"102","ENSG00000006125",-0.0149426498424154,8.23809953596052,0.00450969911713628,0.946458871551453,1,9606,163,"NULL","17","17q11.2-q12","adaptor-related protein complex 2, beta 1 subunit","protein-coding","AP2B1","adaptor-related protein complex 2, beta 1 subunit","O","AP-2 complex subunit beta|adapter-relate","AP2B1"
"103","ENSG00000006194",0.0964502647767865,4.48619209857302,0.173624957822615,0.676910083919175,1,9606,10127,"NULL","16","16p13.3","zinc finger protein 263","protein-coding","ZNF263","zinc finger protein 263","O","zinc finger protein FPM315|zinc finger p","ZNF263"
"104","ENSG00000006210",0.42472695405872,4.62304142248226,2.49201772172053,0.114424944184877,1,9606,6376,"A-152E5.2","16","16q13","chemokine (C-X3-C motif) ligand 1","protein-coding","CX3CL1","chemokine (C-X3-C motif) ligand 1","O","C-X3-C motif chemokine 1|CX3C membrane-a","CX3CL1"
"105","ENSG00000006282",0.154704472520177,5.63058780618697,0.489078971824241,0.484338441895394,1,9606,64847,"NULL","17","17q21.33","spermatogenesis associated 20","protein-coding","SPATA20","spermatogenesis associated 20","O","sperm protein SSP411|sperm-specific prot","SPATA20"
"106","ENSG00000006327",0.489523056172103,6.30120639201653,3.95956840288324,0.0466056514100518,1,9606,51330,"NULL","16","16p13.3","tumor necrosis factor receptor superfamily, member 12A","protein-coding","TNFRSF12A","tumor necrosis factor receptor superfamily, member 12A","O","FGF-inducible 14|fibroblast growth facto","TNFRSF12A"
"107","ENSG00000006377",0.325120210613742,2.55148909865833,1.44851701844878,0.228766058561327,1,9606,1750,"NULL","7","7q22","distal-less homeobox 6","protein-coding","DLX6","distal-less homeobox 6","O","distal-less homeo box 6|homeobox protein","DLX6"
"108","ENSG00000006432",0.0789687627620003,3.62922637136503,0.0650083744003638,0.798748279291891,1,9606,4293,"NULL","14","14q24.2","mitogen-activated protein kinase kinase kinase 9","protein-coding","MAP3K9","mitogen-activated protein kinase kinase kinase 9","O","mixed lineage kinase 1 (tyr and ser/thr ","MAP3K9"
"109","ENSG00000006451",-0.214302413403643,6.24628368737507,0.897484885097448,0.343457002250223,1,9606,5898,"NULL","7","7p15-p13","v-ral simian leukemia viral oncogene homolog A (ras related)","protein-coding","RALA","v-ral simian leukemia viral oncogene homolog A (ras related)","O","RAS-like protein A|Ras family small GTP ","RALA"
"110","ENSG00000006453",-0.0341756375602391,6.81868136963454,0.0243424781906336,0.876016655878987,1,9606,55971,"NULL","7","7q22.1","BAI1-associated protein 2-like 1","protein-coding","BAIAP2L1","BAI1-associated protein 2-like 1","O","BAI1-associated protein 2-like protein 1","BAIAP2L1"
"111","ENSG00000006459",-0.194285066532125,4.431832919905,0.644486056827621,0.422090984195898,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDM7A"
"112","ENSG00000006468",0.0346710853966393,4.56142711999045,0.0155880181907975,0.900640731151253,1,9606,2115,"NULL","7","7p21.3","ets variant 1","protein-coding","ETV1","ets variant 1","O","ETS translocation variant 1|ets variant ","ETV1"
"113","ENSG00000006530",0.17633057756285,5.27034601970784,0.613967785899439,0.43329776797038,1,9606,55750,"NULL","7","7q34","acylglycerol kinase","protein-coding","AGK","acylglycerol kinase","O","acylglycerol kinase, mitochondrial|hAGK|","AGK"
"114","ENSG00000006534",-0.273939396160668,2.35115058446476,0.640524632363534,0.423520884036685,1,9606,221,"NULL","11","11q13","aldehyde dehydrogenase 3 family, member B1","protein-coding","ALDH3B1","aldehyde dehydrogenase 3 family, member B1","O","aldehyde dehydrogenase 3B1|aldehyde dehy","ALDH3B1"
"115","ENSG00000006555",0.375315757968704,2.66282132076331,2.22676146314855,0.135637886448726,1,9606,55001,"RP5-1043G4.4","1","1p32.3","tetratricopeptide repeat domain 22","protein-coding","TTC22","tetratricopeptide repeat domain 22","O","TPR repeat protein 22|tetratricopeptide ","TTC22"
"116","ENSG00000006576",-0.52671250406517,5.17794204087204,3.38046905940189,0.0659732767757232,1,9606,57157,"NULL","7","7q11.23-q21","putative homeodomain transcription factor 2","protein-coding","PHTF2","putative homeodomain transcription factor 2","O","NULL","PHTF2"
"117","ENSG00000006607",-0.202229577031437,4.97935491376769,0.769274921872087,0.38044145454052,1,9606,9855,"NULL","2","2q37.3","FERM, RhoGEF and pleckstrin domain protein 2","protein-coding","FARP2","FERM, RhoGEF and pleckstrin domain protein 2","O","FERM domain including RhoGEF|FERM, RhoGE","FARP2"
"118","ENSG00000006611",-0.117303665910614,4.93346507436905,0.20951644329719,0.647146675009571,1,9606,10083,"NULL","11","11p14.3","Usher syndrome 1C (autosomal recessive, severe)","protein-coding","USH1C","Usher syndrome 1C (autosomal recessive, severe)","O","antigen NY-CO-38/NY-CO-37|autoimmune ent","USH1C"
"119","ENSG00000006625",-0.254740373713377,5.82253466392292,1.38504724077307,0.239243286023005,1,9606,79017,"NULL","7","7p15-p14","gamma-glutamylcyclotransferase","protein-coding","GGCT","gamma-glutamylcyclotransferase","O","cytochrome c-releasing factor 21|gamma -","GGCT"
"120","ENSG00000006634",-0.26350927598272,6.24779601827016,1.26545474100751,0.260621102409732,1,9606,10926,"NULL","7","7q21.3","DBF4 homolog (S. cerevisiae)","protein-coding","DBF4","DBF4 homolog (S. cerevisiae)","O","DBF4-type zinc finger-containing protein","DBF4"
"121","ENSG00000006638",0.270665934909981,0.34659283936631,0.552071735961513,0.457472417430038,1,9606,6915,"NULL","19","19p13.3","thromboxane A2 receptor","protein-coding","TBXA2R","thromboxane A2 receptor","O","prostanoid TP receptor","TBXA2R"
"122","ENSG00000006652",-0.0893922075087699,6.63965311256363,0.151618180781877,0.696993738437266,1,9606,3475,"NULL","7","7q31.1","interferon-related developmental regulator 1","protein-coding","IFRD1","interferon-related developmental regulator 1","O","12-O-tetradecanoylphorbol-13-acetate-ind","IFRD1"
"123","ENSG00000006695",0.0442736902098641,4.24007112836607,0.0307018503801224,0.860907213695294,1,9606,1352,"NULL","17","17p12","cytochrome c oxidase assembly homolog 10 (yeast)","protein-coding","COX10","cytochrome c oxidase assembly homolog 10 (yeast)","O","COX10 homolog, cytochrome c oxidase asse","COX10"
"124","ENSG00000006704",0.0725775364043208,4.24801627307639,0.0957438224067602,0.75699826571347,1,9606,9569,"NULL","7","7q11.23","GTF2I repeat domain containing 1","protein-coding","GTF2IRD1","GTF2I repeat domain containing 1","O","USE B1-binding protein|Williams-Beuren s","GTF2IRD1"
"125","ENSG00000006712",0.203682585188077,6.31629550534838,0.66163689879707,0.415982650604925,1,9606,54623,"NULL","19","19q13.1","Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)","protein-coding","PAF1","Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)","O","RNA polymerase II-associated factor 1 ho","PAF1"
"126","ENSG00000006715",-0.395744103138305,5.73401820573969,2.4877020381163,0.114739144198363,1,9606,27072,"NULL","7","7p14-p13","vacuolar protein sorting 41 homolog (S. cerevisiae)","protein-coding","VPS41","vacuolar protein sorting 41 homolog (S. cerevisiae)","O","S53|vacuolar assembly protein 41|vacuola","VPS41"
"127","ENSG00000006744",0.130809263672382,7.21375507609759,0.322624969637785,0.570034388356992,1,9606,60528,"NULL","17","17p11.2","elaC homolog 2 (E. coli)","protein-coding","ELAC2","elaC homolog 2 (E. coli)","O","RNase Z 2|elaC homolog protein 2|heredit","ELAC2"
"128","ENSG00000006747",-0.0250269466423909,1.65298227708777,0.00352396115012255,0.95266301377251,1,9606,85477,"NULL","7","7p21.3","scinderin","protein-coding","SCIN","scinderin","O","adseverin","SCIN"
"129","ENSG00000006756",0.260905294721084,2.94260213136629,0.994399559142844,0.318669455953945,1,9606,414,"NULL","X","Xp22.3","arylsulfatase D","protein-coding","ARSD","arylsulfatase D","O","NULL","ARSD"
"130","ENSG00000006757",0.14959687426486,2.59612074925252,0.344898172209188,0.557015457360153,1,9606,8228,"NULL","X","Xp22.3","patatin-like phospholipase domain containing 4","protein-coding","PNPLA4","patatin-like phospholipase domain containing 4","O","IPLA2 eta|calcium independent phospholip","PNPLA4"
"131","ENSG00000006831",-0.147049474105885,7.11622388912352,0.454245333877775,0.500325777230956,1,9606,79602,"NULL","12","12p13.31","adiponectin receptor 2","protein-coding","ADIPOR2","adiponectin receptor 2","O","adiponectin receptor protein 2|progestin","ADIPOR2"
"132","ENSG00000007047",0.155526786019205,4.55789868988871,0.297827031399967,0.585247894586008,1,9606,57787,"NULL","19","19q13.3","MAP/microtubule affinity-regulating kinase 4","protein-coding","MARK4","MAP/microtubule affinity-regulating kinase 4","O","MAP/microtubule affinity-regulating kina","MARK4"
"133","ENSG00000007062",-0.595288119667186,7.49271819770683,3.09021060574771,0.0787646131754333,1,9606,8842,"MSTP061","4","4p15.32","prominin 1","protein-coding","PROM1","prominin 1","O","antigen AC133|hProminin|hematopoietic st","PROM1"
"134","ENSG00000007080",0.539656825906094,5.25791448594735,2.60745368764461,0.106362421578086,1,9606,115098,"NULL","19","19p13.11","coiled-coil domain containing 124","protein-coding","CCDC124","coiled-coil domain containing 124","O","coiled-coil domain-containing protein 12","CCDC124"
"135","ENSG00000007168",-0.0754630303442265,7.01088250178987,0.0997805148788871,0.752093183888157,1,9606,5048,"NULL","17","17p13.3","platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)","protein-coding","PAFAH1B1","platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)","O","LIS-1|PAF acetylhydrolase 45 kDa subunit","PAFAH1B1"
"136","ENSG00000007202",0.171066431621357,7.75429928025524,0.568510332080123,0.450851478645194,1,9606,9703,"NULL","17","17q11.2","KIAA0100","protein-coding","KIAA0100","KIAA0100","O","U937-associated antigen|UPF0378 protein ","KIAA0100"
"137","ENSG00000007255",0.487118993777036,3.88159244413734,2.65313638168158,0.103345813117675,1,9606,79090,"NULL","19","19q13.32","trafficking protein particle complex 6A","protein-coding","TRAPPC6A","trafficking protein particle complex 6A","O","TRAPP complex subunit 6A|trafficking pro","TRAPPC6A"
"138","ENSG00000007341",-0.0362484076601905,3.58413748872057,0.0230493013691651,0.879328935924673,1,9606,54879,"RP4-770C6.2","1","1p13.2","suppression of tumorigenicity 7 like","protein-coding","ST7L","suppression of tumorigenicity 7 like","O","ST7-related protein|suppressor of tumori","ST7L"
"139","ENSG00000007372",-0.131431395063093,3.31406330166251,0.303616269524633,0.581624176159099,1,9606,5080,"NULL","11","11p13","paired box 6","protein-coding","PAX6","paired box 6","O","aniridia type II protein|oculorhombin|pa","PAX6"
"140","ENSG00000007376",0.360903945281064,4.94893637319487,1.6506099765718,0.198875930356095,1,9606,113000,"NULL","16","16p13.3","RNA pseudouridylate synthase domain containing 1","protein-coding","RPUSD1","RNA pseudouridylate synthase domain containing 1","O","RNA pseudouridylate synthase domain-cont","RPUSD1"
"141","ENSG00000007384",0.145508096737359,4.38467600214362,0.328116273768011,0.566770405248576,1,9606,64285,"NULL","16","16p13.3","rhomboid 5 homolog 1 (Drosophila)","protein-coding","RHBDF1","rhomboid 5 homolog 1 (Drosophila)","O","epidermal growth factor receptor, relate","RHBDF1"
"142","ENSG00000007392",-0.0385129312243634,5.70570401390693,0.0276153388240585,0.868016372240435,1,9606,55692,"LA16c-OS12.1","16","16p13.3","LUC7-like (S. cerevisiae)","protein-coding","LUC7L","LUC7-like (S. cerevisiae)","O","putative RNA-binding protein Luc7-like 1","LUC7L"
"143","ENSG00000007516",0.63269188633191,0.235030221463189,2.44514349999976,0.117889103819695,1,9606,8938,"AL031709.1","16","16p13.3","BAI1-associated protein 3","protein-coding","BAIAP3","BAI1-associated protein 3","O","BAI-associated protein 3","BAIAP3"
"144","ENSG00000007520",0.468241676586112,4.79565155817703,3.1811114379662,0.0744940430132787,1,9606,115939,"NULL","16","16p13.3","TSR3, 20S rRNA accumulation, homolog (S. cerevisiae)","protein-coding","TSR3","TSR3, 20S rRNA accumulation, homolog (S. cerevisiae)","O","probable ribosome biogenesis protein C16","TSR3"
"145","ENSG00000007541",0.580394635946057,4.3244659290937,3.57931457169806,0.0585032857986411,1,9606,9091,"NULL","16","16p13.3","phosphatidylinositol glycan anchor biosynthesis, class Q","protein-coding","PIGQ","phosphatidylinositol glycan anchor biosynthesis, class Q","O","N-acetylglucosaminyl transferase compone","PIGQ"
"146","ENSG00000007545",0.369692195667021,4.69636203617676,2.26931660070446,0.13195807969569,1,9606,57585,"LA16c-431H6.2","16","16p13.3","Crm, cramped-like (Drosophila)","protein-coding","CRAMP1L","Crm, cramped-like (Drosophila)","O","T-complex expressed gene 4|hematological","CRAMP1L"
"147","ENSG00000007866",0.272630882629914,4.41127520084238,1.24891415540946,0.263759969081048,1,9606,7005,"RP1-109F14.4","6","6p21.2","TEA domain family member 3","protein-coding","TEAD3","TEA domain family member 3","O","TEA domain family member 5|transcription","TEAD3"
"148","ENSG00000007923",0.15847152757195,6.47685171891843,0.466559574858112,0.494574197401077,1,9606,55735,"RP1-126A5.3","1","1p36.31","DnaJ (Hsp40) homolog, subfamily C, member 11","protein-coding","DNAJC11","DnaJ (Hsp40) homolog, subfamily C, member 11","O","dnaJ homolog subfamily C member 11|novel","DNAJC11"
"149","ENSG00000007944",0.0673715784189555,3.11157444817109,0.068440663300521,0.793620849737651,1,9606,29116,"RP1-13D10.1","6","6p23-p22.3","myosin regulatory light chain interacting protein","protein-coding","MYLIP","myosin regulatory light chain interacting protein","O","E3 ubiquitin ligase-inducible degrader o","MYLIP"
"150","ENSG00000007952",-0.805967344377755,2.9577495293242,2.93467002283147,0.0866963767334629,1,9606,27035,"RP1-146H21.1","X","Xq22","NADPH oxidase 1","protein-coding","NOX1","NADPH oxidase 1","O","NADH/NADPH mitogenic oxidase subunit P65","NOX1"
"151","ENSG00000007968",0.420518767352906,4.12013510139991,2.65321901444271,0.103340442194446,1,9606,1870,"NULL","1","1p36","E2F transcription factor 2","protein-coding","E2F2","E2F transcription factor 2","O","transcription factor E2F2","E2F2"
"152","ENSG00000008018",-0.0701704285649032,8.10593904666445,0.0793472848846477,0.778183906113754,1,9606,5689,"NULL","6","6q27","proteasome (prosome, macropain) subunit, beta type, 1","protein-coding","PSMB1","proteasome (prosome, macropain) subunit, beta type, 1","O","macropain subunit C5|multicatalytic endo","PSMB1"
"153","ENSG00000008083",0.414274634509463,3.76492001848668,2.51111811348181,0.113045699301913,1,9606,3720,"NULL","6","6p24-p23","jumonji, AT rich interactive domain 2","protein-coding","JARID2","jumonji, AT rich interactive domain 2","O","jumonji homolog|jumonji-like protein|jum","JARID2"
"154","ENSG00000008086",-0.319645545362235,4.33665367392393,0.924231588896546,0.336366342726855,1,9606,6792,"RP1-245G19.3","X","Xp22","cyclin-dependent kinase-like 5","protein-coding","CDKL5","cyclin-dependent kinase-like 5","O","cyclin dependent kinase 5 transcript|ser","CDKL5"
"155","ENSG00000008128",0.532001470756439,5.03037694111223,4.46781191583936,0.034539195784523,1,9606,728642,"RP1-283E3.2","1","1p36.33","cyclin-dependent kinase 11A","protein-coding","CDK11A","cyclin-dependent kinase 11A","O","PITSLRE B|PITSLRE protein kinase beta|PI","CDK11A"
"156","ENSG00000008130",0.126744635176485,6.18057995973829,0.296135622812573,0.586315242215143,1,9606,65220,"RP1-283E3.6","1","1p36.33","NAD kinase","protein-coding","NADK","NAD kinase","O","poly(P)/ATP NAD kinase","NADK"
